budget,revenue,popularity,runtime,vote_average,title,genres,primary_genre,success,profit,roi
126881648,199404199,28.6148695312742,110,5.548971199061403,Movie 703,Drama,Drama,1,72522551,57.1576363825287
36427853,31051067,13.788270079067928,124,3.769110661794587,Movie 704,Action,Action,0,-5376786,-14.760095798124585
192100046,415026345,10.855104768068738,88,3.7375312799938367,Movie 705,Comedy,Comedy,1,222926299,116.04697845829773
74190814,77175223,60.71602439585208,111,6.717409348671957,Movie 706,Comedy,Comedy,1,2984409,4.022612556859128
11986868,8917106,52.83645416810856,112,7.05319421172034,Movie 707,Comedy,Comedy,0,-3069762,-25.609375192919455
41480309,110128862,26.10482758264055,146,7.66399508449316,Movie 708,Animation,Animation,1,68648553,165.4967252052052
94691765,156279825,47.624055818478936,109,6.340092316090521,Movie 709,Comedy,Comedy,1,61588060,65.04056609357741
40521538,96166090,49.73099920305842,155,6.874555753567836,Movie 710,Horror,Horror,1,55644552,137.32092794700932
113347791,139017540,20.305889063422963,108,3.0811036301983203,Movie 711,Thriller,Thriller,1,25669749,22.646889519002624
196190712,484085933,65.55721312628341,82,3.973024362823129,Movie 712,Drama,Drama,1,287895221,146.7425333570327
173891082,135607189,78.31101628222295,169,8.909488596101427,Movie 713,Adventure,Adventure,0,-38283893,-22.016018624807913
133985867,186231436,79.35489054806239,136,3.4559610378949905,Movie 714,Adventure,Adventure,1,52245569,38.993343230745374
92063625,271141603,60.64451323964205,109,7.07272933356147,Movie 715,Adventure,Adventure,1,179077978,194.51545385053
56454431,140287809,51.65221966938239,88,4.056495798190298,Movie 716,Science Fiction,Science Fiction,1,83833378,148.4974279521124
66557447,116018936,7.039707157534094,105,7.300311514605852,Movie 717,Action,Action,1,49461489,74.31398172468965
84845477,114494192,29.49529858630898,81,7.235942417771961,Movie 718,Drama,Drama,1,29648715,34.94436715819277
78982667,211700342,10.23387323103882,141,4.405194358728541,Movie 719,,,1,132717675,168.0339244558556
191078359,355810718,96.4184929269689,82,4.617806395315225,Movie 720,Romance,Romance,1,164732359,86.21193936462474
100471732,240736553,14.37293447635031,125,6.92862428161253,Movie 721,Adventure,Adventure,1,140264821,139.60625362763727
118601287,282895997,16.0257655752591,147,5.340516232681281,Movie 722,Science Fiction,Science Fiction,1,164294710,138.5269200324951
192898745,105103619,89.06808521471872,104,4.167287818199467,Movie 723,Drama,Drama,0,-87795126,-45.5135807130316
3667867,2991638,94.44890006416932,130,7.390077592724891,Movie 724,Romance,Romance,0,-676229,-18.43657362712443
94837987,203813796,76.81707488425607,92,3.924885146018005,Movie 725,Adventure,Adventure,1,108975809,114.90734087386312
113521305,102628882,1.5350874435943171,123,8.133861984869679,Movie 726,Romance,Romance,0,-10892423,-9.595047378991987
57987271,66032040,1.1332808246998065,114,6.088017144310966,Movie 727,Horror,Horror,1,8044769,13.873336098192999
176459001,505836469,38.43197620895763,134,3.634203623275804,Movie 728,Horror,Horror,1,329377468,186.6594881153158
180936571,343861927,15.19614163107836,166,7.1644340011859065,Movie 729,,,1,162925356,90.04556408886515
91864817,218346480,2.8202280730081317,88,6.114978237447243,Movie 730,Animation,Animation,1,126481663,137.6823762681637
69452891,131609884,46.94260225104596,81,4.788345430768857,Movie 731,Drama,Drama,1,62156993,89.49518458490087
66432283,124977993,94.3631278432902,140,5.5352362813431295,Movie 732,Action,Action,1,58545710,88.12840287304292
159461992,117265123,33.05813791534071,120,4.790026461524993,Movie 733,Horror,Horror,0,-42196869,-26.462023000440134
43734307,59441832,66.45292716444095,123,4.578155014456704,Movie 734,Drama,Drama,1,15707525,35.915797179546026
68606426,82744649,65.57129996011163,143,3.981650525062273,Movie 735,Horror,Horror,1,14138223,20.60772412193575
46791733,69103009,25.85693026285161,110,5.176602798824855,Movie 736,Thriller,Thriller,1,22311276,47.68208948362738
139795966,348911225,65.39209963356257,126,4.5059232378964245,Movie 737,Comedy,Comedy,1,209115259,149.58604671038933
156032720,223100524,22.021063454402235,81,7.100606922323502,Movie 738,Romance,Romance,1,67067804,42.983166607619225
128833288,209900610,13.078733944112017,175,7.103260446979838,Movie 739,,,1,81067322,62.92420480644723
156506676,233735439,70.43694527040932,161,6.011041455333831,Movie 740,Romance,Romance,1,77228763,49.34534741508407
6562067,4813406,12.230640893287756,156,7.667667164821927,Movie 741,Horror,Horror,0,-1748661,-26.648021118955356
174009356,278881383,99.69401264034616,148,8.04803831403629,Movie 742,Animation,Animation,1,104872027,60.26803926565879
91012399,90013372,19.1617877138727,137,6.478598744605639,Movie 743,Horror,Horror,0,-999027,-1.0976823059020784
162563548,157167777,59.820044412889295,123,6.713610976580602,Movie 744,Adventure,Adventure,0,-5395771,-3.3191764490770095
36154828,26577061,41.72608256984635,153,4.697315458718191,Movie 745,Action,Action,0,-9577767,-26.490976530160786
155306093,216135985,13.512255818161044,135,8.369215204233118,Movie 746,Horror,Horror,1,60829892,39.16774340592033
59842658,143245652,3.756546850163926,122,3.145236266535179,Movie 747,Comedy,Comedy,1,83402994,139.37047047609417
44109628,52539164,62.650495946990496,168,5.091614816657074,Movie 748,Drama,Drama,1,8429536,19.110421878869623
14021573,17959850,80.86899881512349,113,7.330802529299136,Movie 749,Thriller,Thriller,1,3938277,28.087269523897213
53827729,113398157,84.35955048916766,109,3.4805370580269672,Movie 750,Adventure,Adventure,1,59570428,110.66866298594913
179838386,177968432,48.78863383461651,150,4.099017164569756,Movie 751,Comedy,Comedy,0,-1869954,-1.0397969207753008
165151551,452910758,77.96809125105617,149,6.535714367177107,Movie 752,Adventure,Adventure,1,287759207,174.2394820137051
81155332,146118252,67.61186621536594,134,6.359962028781347,Movie 753,Adventure,Adventure,1,64962920,80.04763014215752
190736856,308804371,72.70119822241419,146,7.43356977678573,Movie 754,Animation,Animation,1,118067515,61.90073459111647
186727425,353764532,49.7673015169596,92,7.875675834529031,Movie 755,Comedy,Comedy,1,167037107,89.45504764498305
87966281,80496693,63.70776228397058,82,3.771477471070015,Movie 756,Horror,Horror,0,-7469588,-8.491421843785803
8136029,16546102,80.74706544402964,105,3.1102859386514523,Movie 757,Comedy,Comedy,1,8410073,103.36827707964167
195212716,274811060,40.39053338014528,136,7.137831117953437,Movie 758,,,1,79598344,40.77518392807977
172086852,472028358,80.79191118589078,103,4.808350774598155,Movie 759,Adventure,Adventure,1,299941506,174.29658484310005
114245302,105349650,59.60966743611722,132,6.755903483507722,Movie 760,,,0,-8895652,-7.786448846710563
156714551,277012990,17.424201412707838,149,3.903267528373348,Movie 761,Action,Action,1,120298439,76.76277552554772
7285088,14535801,3.4437315652338767,122,5.8142402799957775,Movie 762,Science Fiction,Science Fiction,1,7250713,99.52814571354526
119550901,69753049,36.91260643951605,139,6.026548476380621,Movie 763,Comedy,Comedy,0,-49797852,-41.654100122591295
185125585,260885048,55.12293650133765,137,6.510466898239296,Movie 764,Comedy,Comedy,1,75759463,40.92328080961905
110164720,256858748,84.14221486814535,128,6.079020097983387,Movie 765,Horror,Horror,1,146694028,133.15880801040478
8468810,21603458,13.621082333884374,121,5.974144621372283,Movie 766,Romance,Romance,1,13134648,155.09437571512407
136852884,175569247,80.22042842067434,155,4.996404923903134,Movie 767,Animation,Animation,1,38716363,28.29049843041671
26301054,65660138,86.43789556065546,179,3.4270814179085174,Movie 768,Comedy,Comedy,1,39359084,149.64831447439332
78264088,228483371,15.918061213082543,145,3.537121180781054,Movie 769,,,1,150219283,191.9389682276755
140218773,370483916,85.30783761111769,90,5.602669646442922,Movie 770,Science Fiction,Science Fiction,1,230265143,164.21848378319498
72572282,57630372,99.15390321643642,177,5.134758766925958,Movie 771,,,0,-14941910,-20.58900393954816
128212314,301212501,72.95704427377552,169,6.096808828046987,Movie 772,Action,Action,1,173000187,134.9325829966691
29267184,38022962,78.69219850067381,97,4.829029015537602,Movie 773,Comedy,Comedy,1,8755778,29.916708078235338
111933452,332558760,99.44711148832847,164,7.127460548731946,Movie 774,Action,Action,1,220625308,197.10399711428536
5345760,9159411,60.9426438020686,179,8.183728932057063,Movie 775,Action,Action,1,3813651,71.33973466822304
134973601,108800160,31.48075181960869,131,4.793179132721206,Movie 776,Animation,Animation,0,-26173441,-19.39152605108313
159148712,368105220,83.91555257352951,125,4.157904047634172,Movie 777,Science Fiction,Science Fiction,1,208956508,131.29638648913476
172023458,224925487,61.834091973651496,123,3.697083445524535,Movie 778,Comedy,Comedy,1,52902029,30.752799423436773
39019582,116773723,58.5383469483747,101,6.6975242434248745,Movie 779,Adventure,Adventure,1,77754141,199.26953856143308
101532608,299465974,26.10991999588979,132,5.663135946843417,Movie 780,Adventure,Adventure,1,197933366,194.94561392533126
59720660,127822221,75.87709268870577,138,4.1280943031777335,Movie 781,Science Fiction,Science Fiction,1,68101561,114.03350364848615
56229238,46364724,9.08506031014953,173,6.918820399751132,Movie 782,Comedy,Comedy,0,-9864514,-17.543389081673133
19100699,42349162,92.50442000867146,109,3.8908990980317055,Movie 783,Romance,Romance,1,23248463,121.71524717498559
2722320,1994306,33.25652261627799,87,6.325804235087715,Movie 784,Animation,Animation,0,-728014,-26.74241088483352
148516100,85160675,13.649690626209054,177,6.162890289751588,Movie 785,Animation,Animation,0,-63355425,-42.658960880335535
164920642,421767409,44.79428677713946,136,7.4053668071165,Movie 786,Horror,Horror,1,256846767,155.73961141868463
98278998,100675272,5.204521016396782,152,3.3306578396440005,Movie 787,Drama,Drama,1,2396274,2.4382360919064316
82550308,119497169,68.77799323223167,99,8.327237591107982,Movie 788,Action,Action,1,36946861,44.75678152527305
166875252,489552494,90.36784553409026,104,7.217950356880917,Movie 789,Adventure,Adventure,1,322677242,193.36434739885814
32206052,43223782,83.88903770671237,98,4.296755990092573,Movie 790,Action,Action,1,11017730,34.210122991790485
31413513,38991220,13.609577871340226,84,4.100432091658438,Movie 791,Romance,Romance,1,7577707,24.122443739418763
160546825,448811860,13.500842573665452,154,5.5899612848627,Movie 792,Horror,Horror,1,288265035,179.55199986047685
13243026,10288124,81.53001375010214,158,7.905391977267581,Movie 793,,,0,-2954902,-22.31289132861326
57024141,136798406,92.50117318570848,151,8.057699958834643,Movie 794,Animation,Animation,1,79774265,139.89560140853328
76356616,226791665,46.60631315351542,162,6.122736552836298,Movie 795,Drama,Drama,1,150435049,197.0163908259109
18864557,51938653,50.39814057446283,166,8.164865176120426,Movie 796,Thriller,Thriller,1,33074096,175.32400045227672
7195200,15319802,32.50794209718686,106,3.0326622551501434,Movie 797,Horror,Horror,1,8124602,112.91697242606182
72086130,92641633,89.53224670738499,119,3.21104778918958,Movie 798,Thriller,Thriller,1,20555503,28.515198416116945
107222252,121783564,64.84538762394324,175,8.470929561820457,Movie 799,Thriller,Thriller,1,14561312,13.58049446676423
188581132,480530703,29.53690613956948,105,7.651991579315496,Movie 800,Drama,Drama,1,291949571,154.8137758553703
85729603,231431759,30.57950423437091,106,5.704236349502314,Movie 801,Comedy,Comedy,1,145702156,169.95547733960694
177707005,322287164,89.22880723329664,141,7.521660788867923,Movie 802,Adventure,Adventure,1,144580159,81.35872809290777
14832640,16476835,2.3497683666763254,162,8.73383677034053,Movie 803,Adventure,Adventure,1,1644195,11.084978803503624
31061031,24300846,32.9499306999372,129,7.63253714328771,Movie 804,,,0,-6760185,-21.764200293287107
197119899,141521969,55.88131144042054,121,8.054228002909932,Movie 805,,,0,-55597930,-28.20513316111226
81197726,186567496,15.67352874783314,108,7.563639488340371,Movie 806,Horror,Horror,1,105369770,129.76936078234507
96282726,149266803,10.11777666575939,118,4.00926655460125,Movie 807,Romance,Romance,1,52984077,55.029681025026235
88220897,243789599,81.71235677796544,139,8.001444657874421,Movie 808,Animation,Animation,1,155568702,176.33996852242387
167261173,392926309,89.54603447620222,120,4.17065292014526,Movie 809,Drama,Drama,1,225665136,134.91782459280014
96856757,94740538,82.53703565902076,112,8.355667968264882,Movie 810,Adventure,Adventure,0,-2116219,-2.184895577290493
82052418,166931012,89.98000108399742,162,5.751899388486455,Movie 811,Animation,Animation,1,84878594,103.44435431506722
87601594,139178227,55.75808513477878,162,7.061860513866171,Movie 812,Action,Action,1,51576633,58.87636359676286
171430731,333111223,81.41355397804385,176,5.983445087283861,Movie 813,,,1,161680492,94.31243223246828
17689088,41483968,39.02022120071894,95,3.563945576499612,Movie 814,Drama,Drama,1,23794880,134.51727980549364
131883819,331752388,66.96051828642481,102,4.744333845723991,Movie 815,Drama,Drama,1,199868569,151.54896977922667
112274973,292963950,98.89471760752728,86,8.902391123982035,Movie 816,Romance,Romance,1,180688977,160.93433128681315
8102173,9195457,23.34704466007361,105,8.764288510018904,Movie 817,Comedy,Comedy,1,1093284,13.493713353195494
180606266,104352313,39.600074882816976,175,4.922921385933284,Movie 818,Adventure,Adventure,0,-76253953,-42.22110045727871
123332984,289615056,48.52469035369848,91,8.977780825471354,Movie 819,Science Fiction,Science Fiction,1,166282072,134.82368350059545
118922192,91077668,14.66353321498512,151,8.073307172981398,Movie 820,Animation,Animation,0,-27844524,-23.414068923317526
39720111,51131658,9.022822436040622,84,6.665756996593528,Movie 821,Romance,Romance,1,11411547,28.729897053913067
183733566,93620122,83.14256376584082,171,3.240747721566057,Movie 822,Thriller,Thriller,0,-90113444,-49.04571655676677
124620654,274685568,97.70264290993104,148,8.408680977230278,Movie 823,Animation,Animation,1,150064914,120.41736998106269
196574678,180422142,41.06778131913621,128,6.344575675585919,Movie 824,Action,Action,0,-16152536,-8.216997308269788
23064334,49316297,9.677333783270674,105,8.210856907216616,Movie 825,Science Fiction,Science Fiction,1,26251963,113.82059850503379
149899044,446602697,7.515364308367071,84,8.006574719434454,Movie 826,Action,Action,1,296703653,197.93565394586506
62681549,42728581,89.24050242966958,101,7.998037291206517,Movie 827,Romance,Romance,0,-19952968,-31.832282893966134
72209537,50019187,46.91761072304031,158,7.18904316428943,Movie 828,,,0,-22190350,-30.730497551867696
110367730,149101310,32.6827043396768,92,4.748490832056292,Movie 829,Animation,Animation,1,38733580,35.0950227933473
121907878,325002292,48.16966585270056,107,5.016961546467119,Movie 830,Comedy,Comedy,1,203094414,166.59662798822566
49840101,51775126,32.51210537454239,112,4.850815275496118,Movie 831,,,1,1935025,3.8824660487746603
63468859,88916352,49.41454175545438,102,3.120275997195388,Movie 832,Comedy,Comedy,1,25447493,40.09445482547591
185523489,124535149,86.09608329487574,176,6.495413455288867,Movie 833,Animation,Animation,0,-60988340,-32.87364868391409
164584805,396301814,59.63783573514748,97,7.193002022676197,Movie 834,Adventure,Adventure,1,231717009,140.78882251614903
196798321,299284167,69.77072350820737,109,8.123195961151222,Movie 835,Drama,Drama,1,102485846,52.076585551763934
118758049,284796270,37.10239694719933,105,3.8409926002963823,Movie 836,Romance,Romance,1,166038221,139.81218317252754
